time,open,high,low,close,volume
2025-11-17 07:00:00,34.0,34.2,33.5,33.5,247900
2025-11-18 07:00:00,33.5,34.0,33.25,33.65,214400
2025-11-19 07:00:00,34.0,34.15,33.5,33.9,146300
2025-11-20 07:00:00,34.0,34.7,33.9,34.05,579000
2025-11-21 07:00:00,33.9,33.9,33.2,33.55,105300
2025-11-24 07:00:00,33.5,33.55,32.8,32.8,231700
2025-11-25 07:00:00,32.7,33.2,32.7,33.0,154600
2025-11-26 07:00:00,32.6,33.45,32.6,33.35,86600
2025-11-27 07:00:00,33.4,33.95,33.15,33.35,62500
2025-11-28 07:00:00,33.25,33.6,32.85,33.5,225100
2025-12-01 07:00:00,33.5,33.5,32.7,32.75,117200
2025-12-02 07:00:00,32.95,32.95,32.0,32.05,578200
2025-12-03 07:00:00,32.1,33.1,32.1,33.0,705400
2025-12-04 07:00:00,33.0,33.75,33.0,33.5,208400
2025-12-05 07:00:00,33.75,33.75,33.1,33.1,69800
2025-12-08 07:00:00,33.55,33.55,32.75,33.3,337800
2025-12-09 07:00:00,33.4,33.4,32.65,33.1,131800
2025-12-10 07:00:00,33.05,33.05,32.4,32.8,224600
2025-12-11 07:00:00,32.5,32.9,32.5,32.55,43700
2025-12-12 07:00:00,32.55,32.75,32.0,32.05,172200
2025-12-15 07:00:00,32.15,32.6,32.0,32.5,205700
2025-12-16 07:00:00,32.7,33.0,32.2,33.0,104600
2025-12-17 07:00:00,32.9,33.0,32.75,32.9,203600
2025-12-18 07:00:00,32.85,32.9,32.65,32.65,54600
2025-12-19 07:00:00,32.55,34.2,32.55,34.1,521200
2025-12-22 07:00:00,34.1,34.45,33.5,34.1,293000
2025-12-23 07:00:00,34.15,35.4,34.1,34.1,415000
2025-12-24 07:00:00,34.1,34.1,33.4,33.9,210000
2025-12-25 07:00:00,33.9,33.9,32.8,32.8,464100
2025-12-26 07:00:00,32.65,33.25,32.3,33.0,283700
2025-12-29 07:00:00,33.0,33.4,32.95,33.3,74600
2025-12-30 07:00:00,33.3,33.9,33.3,33.5,121000
2025-12-31 07:00:00,33.6,33.65,33.35,33.35,176200
2026-01-05 07:00:00,33.3,34.1,32.8,34.0,253600
2026-01-06 07:00:00,34.0,34.45,33.65,34.1,169300
2026-01-07 07:00:00,34.4,34.75,34.05,34.2,313600
2026-01-08 07:00:00,34.15,34.5,33.8,33.9,339900
2026-01-09 07:00:00,33.9,34.35,33.6,33.6,252400
2026-01-12 07:00:00,33.5,34.1,33.5,33.95,145100
2026-01-13 07:00:00,34.2,35.95,34.2,34.95,1167300
2026-01-14 07:00:00,35.4,35.4,34.35,34.5,359500
2026-01-15 07:00:00,34.5,34.85,33.35,33.4,645800
2026-01-16 07:00:00,33.4,34.5,33.4,34.1,439900
2026-01-19 07:00:00,34.1,34.75,33.6,33.75,184900
2026-01-20 07:00:00,33.75,34.15,33.6,33.85,178500
2026-01-21 07:00:00,33.85,34.0,33.25,34.0,420900
2026-01-22 07:00:00,34.2,35.5,34.0,34.8,646000
2026-01-23 07:00:00,35.05,35.15,34.15,34.15,278400
2026-01-26 07:00:00,34.15,34.65,33.6,34.0,369700
2026-01-27 07:00:00,34.1,34.25,33.5,34.0,190700
2026-01-28 07:00:00,34.25,34.25,33.7,33.8,145500
2026-01-29 07:00:00,33.8,34.6,33.7,34.25,288200
2026-01-30 07:00:00,35.8,36.6,35.5,36.6,2240200
2026-02-02 07:00:00,38.7,38.9,37.55,38.0,1574300
2026-02-03 07:00:00,38.0,39.9,37.8,39.0,1305300
2026-02-04 07:00:00,38.9,41.65,37.9,38.0,1247500
2026-02-05 07:00:00,38.0,38.65,37.5,37.5,702000
2026-02-06 07:00:00,37.5,38.0,36.8,36.8,722900
2026-02-09 07:00:00,36.95,38.2,36.5,37.0,590000
2026-02-10 07:00:00,37.15,37.95,36.8,37.0,670100
2026-02-11 07:00:00,37.1,38.45,37.1,37.65,620100
2026-02-12 07:00:00,37.95,38.35,37.7,37.7,257400
2026-02-13 07:00:00,37.95,38.3,37.5,38.0,378100
2026-02-23 07:00:00,38.85,38.85,37.4,37.65,518300
2026-02-24 07:00:00,37.55,39.95,37.55,38.6,1005900
2026-02-25 07:00:00,38.8,38.85,37.65,38.8,570700
2026-02-26 07:00:00,38.8,40.9,38.4,39.7,1470000
2026-02-27 07:00:00,39.9,39.95,38.8,39.5,716500
2026-03-02 07:00:00,38.1,40.95,38.1,39.4,2454200
2026-03-03 07:00:00,39.4,39.85,38.65,38.75,1236300
2026-03-04 07:00:00,38.25,39.5,36.9,37.55,1287800
2026-03-05 07:00:00,38.2,38.2,36.35,36.4,935400
2026-03-06 07:00:00,36.15,37.35,36.15,36.5,784400
2026-03-09 07:00:00,33.95,34.1,33.95,33.95,1061800
2026-03-10 07:00:00,34.2,35.4,34.1,34.95,772200
2026-03-11 07:00:00,34.55,36.5,34.55,36.5,450300
2026-03-12 07:00:00,36.4,36.8,35.5,36.6,597700
2026-03-13 07:00:00,35.6,36.25,35.6,35.9,247200
2026-03-16 07:00:00,35.85,35.85,34.8,34.8,536200
2026-03-17 07:00:00,35.45,35.45,34.65,34.75,214100
2026-03-18 07:00:00,34.35,35.0,34.35,34.65,191700
2026-03-19 07:00:00,34.5,34.95,34.2,34.45,215500
2026-03-20 07:00:00,34.5,34.5,34.0,34.0,308900
2026-03-23 07:00:00,33.3,34.0,32.6,33.35,703600
2026-03-24 07:00:00,33.95,34.7,33.65,34.5,379300
2026-03-25 07:00:00,34.6,35.2,34.2,35.15,340400
2026-03-26 07:00:00,35.35,35.35,34.55,34.7,121900
2026-03-27 07:00:00,34.9,35.45,34.7,35.45,319300
2026-03-30 07:00:00,34.95,35.35,34.5,34.85,155400
2026-03-31 07:00:00,34.9,35.35,34.8,35.1,96700
2026-04-01 07:00:00,35.45,35.6,35.25,35.3,158100
2026-04-02 07:00:00,35.0,35.15,34.7,34.85,184200
2026-04-03 07:00:00,34.75,34.75,34.25,34.55,77000
2026-04-06 07:00:00,34.6,34.6,33.75,33.8,365700
2026-04-07 07:00:00,33.8,34.5,33.5,34.2,205500
2026-04-08 07:00:00,34.75,35.4,34.55,35.35,376700
2026-04-09 07:00:00,35.4,36.75,35.05,36.4,500600
2026-04-10 07:00:00,36.55,36.6,36.1,36.3,146900
2026-04-13 07:00:00,36.0,36.8,35.65,36.45,141600
2026-04-14 07:00:00,36.45,36.75,36.15,36.4,188900
2026-04-15 07:00:00,36.45,36.45,36.0,36.05,225600
2026-04-16 07:00:00,36.05,36.65,36.05,36.45,506300
2026-04-17 07:00:00,36.5,36.9,36.5,36.55,296500
2026-04-20 07:00:00,36.25,37.7,36.15,37.3,486200
2026-04-21 07:00:00,37.85,37.85,36.8,36.8,275900
2026-04-22 07:00:00,36.5,37.25,36.5,36.5,194900
2026-04-23 07:00:00,36.4,36.65,35.9,36.05,280200
2026-04-24 07:00:00,36.45,36.85,36.0,36.1,324800
2026-04-28 07:00:00,36.1,36.2,35.6,36.0,133700
2026-04-29 07:00:00,35.75,36.05,35.0,35.8,219600
2026-04-29 07:00:00,35.75,36.05,35.0,35.8,219600
